Entry,Gene Names
Q6FHL8,CTGF
Q6GPI1,CTRB2
Q6I9S8,CGA FSHA GPA1 hCG_33165
Q6I9T4,CCL11 hCG_29299
Q6IB11,PGRMC1 hCG_23188
Q6IBA9,TNFSF10 hCG_20249
Q6JVE6,LCN10
Q6JVE9,LCN8 LCN5
Q6NT52,CGB2
Q6NVH9,LGALS3
Q6NWP0,IL4
Q6NWP5,IL1R1
Q6NWP6,IL1R1
Q6NZ78,IL3
Q6NZ79,IL3
Q6P093,AADACL2
Q6P163,APOC2
Q6PDA7,SPAG11A BIN1B EP2 HE2
Q6PEW0,PRSS54 KLKBL4
Q6PK61,NRG1
Q6PKX1,MYOC
Q6UW01,CBLN3 UNQ755/PRO1486
Q6UW02,CYP20A1 UNQ667/PRO1301
Q6UW10,SFTA2 SFTPG UNQ541/PRO1098
Q6UWE3,CLPSL2 C6orf126 UNQ3045/PRO9861
Q6UWF7,NXPE4 C11orf33 FAM55D UNQ3018/PRO9799
Q6UWI4,SHISA2 C13orf13 TMEM46 UNQ9166/PRO28631
Q6UWJ8,CD164L2 UNQ6122/PRO20044
Q6UWM9,UGT2A3 UNQ2559/PRO6239
Q6UWN0,LYPD4 UNQ2552/PRO6181
Q6UWN8,SPINK6 UNQ844/PRO1782
Q6UWP8,SBSN UNQ698/PRO1343
Q6UWQ5,LYZL1 LYC2 UNQ648/PRO1278
Q6UWS5,PET117 UNQ607/PRO1194
Q6UWU2,GLB1L UNQ229/PRO262
Q6UWV7,SHISAL2A FAM159A UNQ2783/PRO7171
Q6UWX4,HHIPL2 HHIP3 KIAA1822L UNQ841/PRO1779
Q6UWY5,OLFML1 UNQ564/PRO1126
Q6UX68,XKR5 XRG5 UNQ2754/PRO6493
Q6UX72,B3GNT9 UNQ1922/PRO4397
Q6UX82,LYPD8 UNQ511/PRO1026
Q6UXB1,IGFL3 UNQ483/PRO982
Q6UXB3,LYPD2 LYPDC2 UNQ430/PRO788
Q6UXD7,SLC49A3 MFSD7 LP2561 UNQ385/PRO717
Q6UXF7,CLEC18B MRLP1 UNQ306/PRO347
Q6UXN7,TOMM20L UNQ9438/PRO34772
Q6UXS0,CLEC19A UNQ5810/PRO19627
Q6UXT6,OR9H1 OR9H1P UNQ9373
Q6UXU6,TMEM92 UNQ5801/PRO19608
Q6UXV1,IZUMO2 C19orf41 SCRL UNQ6978/PRO21961
Q6UXY8,TMC5 UNQ8238/PRO33604
Q6UY01,LRRC31 UNQ9367/PRO34156
Q6UY18,LINGO4 LRRN6D UNQ9248/PRO34002
Q6UY27,PATE2 C11orf38 UNQ3112/PRO10144
Q6XE38,SCGB1D4 UNQ517/PRO812
Q6ZNF0,ACP7 PAPL PAPL1
Q71UZ1,IL10
Q75MH2,IL6 hCG_38231 tcag7.131
Q765I0,UTS2B URP UTS2D
Q7LAP4,VEGFB
Q7RTV8,NRG1 hCG_14780
Q7RTW3,NRG1 hCG_14780
Q7RTW4,NRG1 hCG_14780
Q7RU04,RNPEP
Q7Z2Q7,LRRC70 UNQ1891/PRO4337
Q7Z304,MAMDC2
Q7Z4R8,C6orf120
Q7Z4W2,LYZL2
Q7Z5A8,TAFA3 FAM19A3
Q7Z5A9,TAFA1 FAM19A1
Q7Z5L0,VMO1 UNQ6350/PRO21055
Q7Z5L3,C1QL2 CTRP10
Q7Z5M0,
Q7Z5M1,
Q7Z664,DKFZp779N0926
Q7Z692,CEACAM19 CEAL1 UNQ2973/PRO7436
Q7Z738,PCDH12
Q7Z7B8,DEFB128 DEFB28
Q7Z7Q0,APOB
Q86SI9,IRX2-DT C5orf38 CEI
Q86TE4,LUZP2 UNQ2566/PRO6246
Q86UZ1,CD44
Q86VR8,FJX1
Q86XS5,ANGPTL5 UNQ5795/PRO19600
Q86YQ2,BPIFA4P BASE LATH
Q8IUA0,WFDC8 C20orf170 WAP8
Q8IUB2,WFDC3 WAP14
Q8IUB3,WFDC10B WAP12
Q8IUB5,WFDC13 C20orf138 WAP13
Q8IUH2,CREG2
Q8IUK8,CBLN2 UNQ1892/PRO4338
Q8IUL8,CILP2
Q8IUP8,PCDH12
Q8IVN8,SBSPON C8orf84 RPESP
Q8IW92,GLB1L2 MSTP014 UNQ210/PRO236
Q8IWC3,MMP17
Q8IWS1,KCT1
Q8IYP2,PRSS58 TRY1 TRYX3 UNQ2540/PRO6090
Q8IZN7,DEFB107A DEFB107 DEFB7; DEFB107B
Q8IZZ5,
Q8N0V4,LGI2 KIAA1916 LGIL2
Q8N129,CNPY4 PSEC0237 UNQ1909/PRO4354
Q8N1E2,LYG1 UNQ1939/PRO4422
Q8N2E2,VWDE
Q8N2X6,EXOC3-AS1 C5orf55
Q8N323,NXPE1 FAM55A
Q8N3H0,TAFA2 FAM19A2
Q8N3Z0,PRSS35 C6orf158 UNQ522/PRO1057
Q8N456,LRRC18 UNQ9338/PRO34010
Q8N468,SLC60A1 MFSD4 MFSD4A UNQ3064/PRO9894
Q8N4W3,CSF3 hCG_30013
Q8N687,DEFB125 DEFB25
Q8N688,DEFB123 DEFB23 UNQ1963/PRO4485
Q8N6Y2,LRRC17 P37NB UNQ3076/PRO9909
Q8N854,
Q8ND18,DKFZp547E046
Q8NDZ6,TMEM161B UNQ679/PRO1313
Q8NE26,ADAMTS1
Q8NES8,DEFB124 DEFB24
Q8NFQ5,BPIFB6 BPIL3
Q8NFQ6,BPIFC BPIL2
Q8NFU4,FDCSP C4orf7 UNQ733/PRO1419
Q8NG35,DEFB105A BD5 DEFB105 DEFB5; DEFB105B
Q8NG41,NPB PPL7 PPNPB
Q8NGF6,OR10W1 OR10W1P UNQ6469/PRO34070
Q8NHW6,OTOS OTOSP
Q8TAA1,RNASE11 C14orf6 UNQ5832/PRO19669
Q8TAV5,KCNJ5-AS1 C11orf45
Q8TB22,SPATA20
Q8WTR8,NTN5
Q8WTU2,SSC4D SRCRB4D
Q8WV83,SLC35F5 NS5ATP3 UNQ2545/PRO6097
Q8WVF2,UCMA C10orf49
Q8WW52,FAM151A C1orf179 UNQ3034/PRO9836
Q8WW62,TMED6 UNQ9146/PRO34237
Q8WWU7,ITLN2 UNQ2789/PRO7179
Q8WX39,LCN9
Q95IG1,C2
Q969E1,LEAP2
Q969Y0,NXPE3 FAM55C MSTP115 UNQ5791/PRO19596
Q96DD0,LRRC39 UNQ6500/PRO21368
Q96HA4,C1orf159 UNQ2998/PRO9739
Q96HV5,TMEM41A UNQ168/PRO194
Q96KW9,SPACA7 C13orf28
Q96L11,LLCFC1 C7orf34 SOF1
Q96MF6,COQ10A UNQ6192/PRO20219
Q96MS3,GLT1D1
Q96N46,TTC14 KIAA1980 UNQ5813/PRO19630
Q96PQ9,LOX
Q96QH8,SPACA5 LYZL5 SPACA5A UNQ6288/PRO20753; SPACA5B
Q96S86,HAPLN3 EXLD1 UNQ238/PRO271
Q99470,SDF2
Q9BPW4,APOL4
Q9BQP9,BPIFA3 C20orf71 SPLUNC3
Q9BQY6,WFDC6 C20orf171 WAP6
Q9BSG5,RTBDN
Q9BUJ0,ABHD14A UNQ1913/PRO4373
Q9BXJ2,C1QTNF7 CTRP7
Q9BY71,LRRC3 C21orf102 LRRC3A UNQ9233/PRO31982
Q9BYJ0,FGFBP2 KSP37 UNQ425/PRO1065
Q9GZN8,ADISSP C20orf27
Q9H106,SIRPD PTPNS1L2
Q9H114,CSTL1
Q9H1C3,GLT8D2 GALA4A UNQ1901/PRO4347
Q9H1M3,DEFB129 C20orf87 DEFB29 UNQ5794/PRO19599
Q9H3W5,LRRN3 Nbla10363 UNQ194/PRO220
Q9H3Y0,R3HDML
Q9H7L2,KIR3DX1 KIR3DL0 LENG12
Q9H7Y0,DIPK2B CXorf36 DIA1R UNQ1862/PRO3743
Q9H972,C14orf93
Q9HBJ0,PLAC1
Q9HBP0,
Q9HC57,WFDC1 PS20
Q9HD45,TM9SF3 SMBP UNQ245/PRO282
Q9NRC9,OTOR FDP MIAL UNQ3054/PRO9873
Q9NRD0,FBXO8 FBS FBX8 DC10 UNQ1877/PRO4320
Q9NS85,CA10 hucep-15 UNQ533/PRO1076
Q9P2C4,TMEM181 GPR178 KIAA1423
Q9UFN0,NIPSNAP3A NIPSNAP4 HSPC299
Q9UJH8,METRN C16orf23 RJD6
Q9UK79,HER-2 ERBB2 hCG_28177
Q9UKI3,VPREB3 UNQ355/PRO619
Q9UKQ9,KLK9
Q9UQ74,PSG8
Q9Y343,SNX24 SBBI31 UNQ654/PRO1284
Q9Y581,INSL6 RIF1
S4R3Y4,AMBP
U3MVU6,BMP4
U3N491,BMP2
V9GYJ8,APOC2
V9HVY1,HEL-S-78p FGB
V9HW89,HEL-S-95n
V9HWB6,HEL55
V9HWF5,HEL-S-69p
V9HWI4,HEL110
W0UV28,RAA1
W6A4U0,CD63
W6I206,LOXL2
W8QEY1,
W8QRJ0,LOXL2
X6REW1,BAG6
A0A024CIM4,
A0A024QY88,NRG1 hCG_14780
A0A024R3F8,ADIE
A0A024R579,GPA2 GPHA2 hCG_23404
A0A024R693,
A0A024R971,
A0A024RAA7,ADIB C1QC hCG_2037016
A0A024RAB9,ADIA C1QB hCG_39967
A0A024RDT8,ENOX1
A0A059U7G5,
A0A067XJP8,GRP UCMA
A0A067XJX6,GRP UCMA
A0A067XKV3,GRP UCMA
A0A075B751,LIPG
A0A075B783,LAMA3
A0A075B7B6,IGHV4OR15-8
A0A075B7B8,IGHV3OR16-12
A0A075B7D0,IGHV1OR15-1
A0A075B7D4,IGKV1OR2-108
A0A075B7D8,IGHV3OR15-7
A0A075B7E8,IGHV3OR16-13
A0A075B7F0,IGHV3OR16-10
A0A075B7F1,IGHV3OR16-8
A0A077CY02,BMP7
A0A078BBI5,TGFB1
A0A078BC11,TGFB1
A0A078BCH8,TGFB1
A0A078BCJ0,TGFB1
A0A078BFK3,TGFB1
A0A080YV01,LYZG
A0A087WT10,CENPS-CORT
A0A087WT59,TTR
A0A087WTU6,TMPRSS4
A0A087WTY5,COL4A1
A0A087WTY6,NBL1
A0A087WU13,CD9
A0A087WUE5,CCL16
A0A087WUG6,CSH1 CSH2
A0A087WUI2,HNRNPA2B1
A0A087WVT3,AOAH
A0A087WVT8,KCP
A0A087WW49,LOC102724971
A0A087WWR3,HSD11B1L
A0A087WWS6,IFNA13
A0A087WXB2,KCP
A0A087WXC4,TNN
A0A087WXE9,PAMR1
A0A087WXJ5,GH2
A0A087WXL2,OBP2A
A0A087WY35,ITGBL1
A0A087WYE8,IGHV1OR21-1
A0A087WYX9,COL5A2
A0A087WYZ4,CGA
A0A087WZG8,LIPI
A0A087WZM2,RNASET2
A0A087WZW1,CLPS
A0A087WZY5,COL4A6
A0A087X089,CCL14
A0A087X0I3,ADA2
A0A087X1S7,CD48
A0A090N7U6,BMPER tcag7.1283
A0A090N7U9,RARRES2 tcag7.770
A0A090N8N5,KIAA2036 tcag7.869
A0A096LNP1,DEFB131B
A0A096LNZ9,ISG15
A0A096LPJ4,ISG15
A0A0A0MQU8,IFNA6
A0A0A0MR43,VEGFA
A0A0A0MRQ4,VEGFA
A0A0A0MRR6,FNDC5
A0A0A0MS09,IGHD
A0A0A0MSC4,PDGFA
A0A0A0MT20,EMILIN1
A0A0A0MT66,CHGB
A0A0A0MT76,IGLJ1
A0A0A0MT89,IGKJ1
A0A0A0MTG5,IL7
A0A0A0MTJ2,SPOCK3 hCG_1811376
A0A0A0MTS5,LAMA3 hCG_1811249
A0A0A0U994,COL4A5
A0A0A6YYF2,LAMA3 hCG_1811249
A0A0A8K9B4,FAM3D
A0A0A8KWK3,TGFBR3 hCG_21711
A0A0A8WJK9,PCSK6
A0A0B4J1R0,CSHL1
A0A0B4J1W8,ALKAL2
A0A0B4J2B5,IGHV3OR16-9
A0A0B4J2B6,IGHV2OR16-5
A0A0B4J2B8,IGHV1OR15-9
A0A0B4J2E2,CCL15-CCL14
A0A0B4U5E3,
A0A0B4U6M2,
A0A0C4DGC1,CXCL14
A0A0C4DGL8,HP
A0A0C4DGN2,SHBG
A0A0C4DGV8,SEMA3B
A0A0C4DGW8,IFNL3 IL28B hCG_1997257
A0A0C4DH07,LTBP4
A0A0C4DH62,IGHJ1
A0A0D9SFJ6,CGA
A0A0D9SFU4,LGI1
A0A0D9SFX6,BPI
A0A0D9SGA7,CGA hCG_33165
A0A0E3SU01,BDNF
A0A0E3VY36,GAS GAST hCG_18880
A0A0F7RPU1,GPB5 GPHB5 hCG_1647688
A0A0F7RPU2,CGB2
A0A0F7RPZ9,CGB1
A0A0F7RQF0,CGB5
A0A0F7RQP6,TSHB hCG_1726393
A0A0F7RQP8,CGB3 CGB4
A0A0G2JHD9,COL11A2
A0A0G2JHM4,C2
A0A0G2JI59,C2
A0A0G2JJ82,C2
A0A0G2JJM0,C2
A0A0G2JJR8,BAG6
A0A0G2JK28,C2
A0A0G2JNI0,TMPRSS11E
A0A0G2JR65,MUC2
A0A0G2JRQ6,
A0A0H3W617,stc1
A0A0H3W641,stc1
A0A0J9YVU5,IGHV2-70
A0A0J9YW36,STMN3
A0A0J9YW51,PCSK6
A0A0J9YWU9,
A0A0J9YXY4,STMN3
A0A0J9YY99,
A0A0K0K1I4,HEL-S-289
A0A0K0K1J9,HEL-S-98 SPATA20 hCG_29644
A0A0K0Q2Z1,SERPINC1
A0A0K1P7S2,
A0A0M6L0F6,GHB1
A0A0M6L0I9,GHB4
A0A0M6L0J9,GHB2
A0A0R4J2F0,CGA
A0A0S1MI72,FGF8
A0A0S2Z3C2,APOC2
A0A0S2Z3E7,BDNF
A0A0S2Z3E8,FGA
A0A0S2Z3H5,COL1A2
A0A0S2Z3J9,CPA2
A0A0S2Z3K5,CPA2
A0A0S2Z3L8,DCN
A0A0S2Z3M9,BDNF
A0A0S2Z455,SERPINI1
A0A0S2Z4F1,EFEMP1
A0A0S2Z4I5,CFP hCG_29138
A0A0S2Z4K3,PROS1
A0A0S2Z4L3,PROS1
A0A0S2Z4Q0,SFTPC
A0A0S2Z4Q2,TGFBI
A0A0S2Z4S7,LGI1
A0A0S2Z4X3,LGI1 hCG_2024350
A0A0S2Z5N4,ENOX1
A0A0S3LTK9,proc
A0A0U1RRL8,SPATA20
A0A0U5EM56,TNLG7B
A0A0Y0J542,
A0A140CTX3,MYOC
A0A140G956,BMP4
A0A140T8Y3,TNXB
A0A140T902,TNXB
A0A140T956,TNXB
A0A140T9C0,TNXB
A0A140T9I7,COL11A2
A0A140TA33,TNXB
A0A140TA41,TNXB
A0A140TA52,TNXB
A0A140VJM7,
A0A140VK00,
A0A140VK15,
A0A140VK57,
A0A140VK80,
A0A140VKC3,
A0A140VKE5,QSCN6 hCG_22650
A0A158RFW1,COL21A1
A0A1B0GTR0,EDDM13
A0A1B0GTY3,ADAMTS2
A0A1B0GUD3,LGI1
A0A1B0GV33,LGI1
A0A1B0GYB8,FGFR2
A0A1B1SMR9,COL9A1
A0A1I9RI50,IL33
A0A1I9RI51,IL33
A0A1R3UD89,KLNH
A0A1S5UZH6,SEMA3B
A0A1U9WZ84,
A0A1U9X793,
A0A1U9X7H3,
A0A1U9X7I1,
A0A1U9X7I7,
A0A1U9X7I9,
A0A1U9X7J1,
A0A1U9X7J8,
A0A1U9X7N2,
A0A1U9X7N3,
A0A1U9X7N9,
A0A1U9X7Q0,
A0A1U9X7Y6,
A0A1U9X7Z3,
A0A1U9X8X5,
A0A1U9X8X6,
A0A1U9X8Y9,
A0A1U9X8Z0,
A0A1U9X901,
A0A1W6AYU6,
A0A286YEX3,IL10
A0A2H4GYZ1,WNT10A
A0A2I2MP54,KLK6 Bssp hK6 Klk7 PRSS18 PRSS9 SP59
A0A2K8FR47,WNT10A
A0A2R8Y214,EDN3
A0A2R8Y3T0,COCH
A0A2R8Y478,CD9
A0A2R8Y4Y8,OOSP4B
A0A2R8Y5M6,BCAP31
A0A2R8Y6G7,NUCB2
A0A2R8Y6R9,TECTB
A0A2R8Y853,SPAG11A
A0A2R8YCR2,CTRB2
A0A2R8YDL0,TECTA
A0A2R8YEG7,NLRP3
A0A2R8YF04,OTOGL
A0A2R8YFF1,
A0A2R8YFL7,OOSP4A
A0A2R8YFM6,OOSP3
A0A2R8YG87,CTRB1
A0A2R8YGB5,TECTB
A0A2R8YGQ5,TECTA
A0A2S0BDD1,ATIII-R2
A0A2U3TZE7,COCH
A0A2U3TZL5,CD59
A0A2Z4LCH4,
A0A346DBY2,APOE
A0A346FYQ1,NGF
A0A348FVH8,AMH
A0A348GSH7,SERPING1
A0A348GSH9,SECTM
A0A384MDM0,
A0A384MDM4,
A0A384MDQ4,CST8 hCG_21100
A0A384MDU2,COL1A2 hCG_1686428
A0A384MDV4,
A0A384MEB1,
A0A384MR21,
A0A384MTK2,DEFB118 hCG_1644909
A0A384MTN6,WFDC2 hCG_38370
A0A384N655,
A0A384N669,
A0A384NKL6,
A0A384NKM6,APOH hCG_1985715
A0A384NKS6,
A0A384NKY7,WNT8B hCG_24657
A0A384NL58,
A0A384NYB9,SPINLW1 hCG_2018622
A0A384NYH9,
A0A384NYW3,
A0A384P5Z6,CST11 hCG_22371
A0A3B0IND4,ADII C1QL2 hCG_18274
A0A3B0INP7,ADIK C1QL4 hCG_41497
A0A3B0J0F3,ADIJ C1QL3 hCG_23996
A0A3B0J0L9,ADIN
A0A3B0J698,ADIM
A0A3B3IQ51,CFHR2
A0A3B3IRK9,PROS1
A0A3B3IRN5,FMOD
A0A3B3IS47,COL4A2
A0A3B3IS67,TFPI2 hCG_19196
A0A3B3ISA6,C4B
A0A3B3ISJ1,PROS1
A0A3B3ISV3,COL4A1
A0A3B3ISX9,TNXB
A0A3B3ISZ7,SCUBE2
A0A3B3ITC9,WNT2
A0A3B3ITE8,PCOLCE2
A0A3B3ITG1,LAMA3
A0A3B3ITP1,FNDC5
A0A3B3ITS0,THPO hCG_40497
A0A3B3ITW7,BMPER
A0A3B3ITZ8,BMPER
A0A3B3IU24,HTRA1
A0A3B3IUD5,QPCT
A0A3B3IUE0,IGFBP6
A0A3G1HEF1,
A0A3Q8Q4D0,
A0A3Q8TMU7,MUC6
A0A3S8NFS6,
A0A3S8TMF2,MUC2
A0A3T0CIU9,TSHB
A0A494C054,NRG1
A0A494C0D8,FBN3
A0A494C0L9,NRG1
A0A494C0M2,EPPIN-WFDC6
A0A494C0Q4,NRG1
A0A494C0Z0,PRL
A0A494C1B5,NRG1
A0A494C1G2,NRG1
A0A494C1K0,DEFB112
A0A494C1P2,PRL
A0A4P8J4D6,
A0A4W8W4R1,CGREF1
A0A583ZB54,
A0A590UJG9,MSMB
A0A590UJT0,LRP8
A0A590UK12,IL10
A0A590UK97,LRP8
A0A5F9ZHA5,NRG1
A0A5F9ZHX0,EDN3
A0A669KB70,APOB
A0A6G9EL94,
A0A6I8PL22,FBN1
A0A6I8PS14,NTN4
A0A6Q8PFN2,MUC2
A0A7D6VLH9,CRB1
A0A7H1MG85,IFNL3a
A0A7I2UNQ2,NLRP3
A0A7I2V2R2,LAMB1
A0A7I2V323,HNRNPA2B1
A0A7I2V3P1,HNRNPA2B1
A0A7I2V3P7,HNRNPA2B1
A0A7I2V3T0,CD9
A0A7I2V3T7,CD9
A0A7I2V400,ADAMTS1
A0A7I2V440,CTSB
A0A7I2V4I6,HNRNPA2B1
A0A7I2V4N0,HNRNPA2B1
A0A7I2V4N1,HNRNPA2B1 HNRPA2B1 hCG_38388
A0A7I2V4P4,ANXA2
A0A7I2V4S4,HNRNPA2B1
A0A7I2V509,TMPRSS2
A0A7I2V5F9,TMPRSS2
A0A7I2V5N2,TMPRSS2
A0A7I2V5P2,GGH
A0A7I2V5T9,LAMB1
A0A7I2V5Z9,TGFB1
A0A7I2V668,CTSB
A0A7I2V6D6,PLAT
A0A7I2YQN4,HNRNPA2B1
A0A7I2YQQ3,GGH
A0A7P0T9B9,ADAMTSL1
A0A7P0T9S6,AGT
A0A7P0T9Y2,NAXE
A0A7P0TA18,NAXE
A0A7P0TA52,AGT
A0A7P0TAG8,NAXE
A0A7P0TBD9,HPSE
A0A7P0TBH1,AGT
A0A7R5SDM2,Bf
A0A7R5SDN9,
A0A7R8C2Y5,IF2E
A0A7R8C2Z6,IF1IA1
A0A7R8C314,IF2C
A0A7R8C362,IF1IA2
A0A7R8C382,IF1AA9 IFNA5 hCG_1741707
A0A7R8C391,IF1IB1 IL29 hCG_1996403
A0A7R8C3A5,IF1IC1
A0A7R8C4W0,IF2D IL20 hCG_1723949
A0A7R8GUQ9,IF1EA
A0A7R8GUT1,IF1FA IFNK hCG_1658903
A0A7R8GUW8,IF2G IL26 hCG_1657416
A0A7S4ZD15,dpp4
A0A7S4ZD76,dpp4
A0A7S4ZDW8,dpp4
A0A7S5DJN1,dpp4
A0A7S5DJP9,dpp4
A0A7U3JVY9,FGF6B FGF17 hCG_23792
A0A7U3JW05,FGF7B FGF6 hCG_24963
A0A7U3JW08,FGF6C
A0A7U3L5M4,FGF3A
A0A7U3L5M7,FGF8C
A0A804HI12,CRLF1
A0A804HI41,GNPTG
A0A804HJ60,CLEC18B
A0A804HJR2,ADGRB3
A0A804HKZ2,RNASET2 hCG_15018
A0A804HLB3,SPP1
A0A8C8NLL8,BPIFC
A0A8F0WPL7,
A0A8I5JUL6,CCL15-CCL14
A0A8I5KHR1,GKN1 hCG_1641051
A0A8I5KRI1,ENOX2
A0A8I5KUL2,GDF9
A0A8I5KW61,
A0A8I5KYV1,LTBP3
A0A8J9AZZ3,IL11RA
A0A8Q3SI62,
A0A8Q3SI77,
A0A8Q3SI95,C9
A0A8Q3SI99,CFH
A0A8Q3SIA1,
A0A8Q3SIB6,CFH
A0A8Q3SIC3,CFH
A0A8Q3SID8,CFH
A0A8Q3SIE0,CFH
A0A8Q3SIK1,ADA2
A0A8Q3WKN0,C8A
A0A8Q3WKN4,C8A
A0A8Q3WKQ2,C8A
A0A8Q3WKT7,C8A
A0A8Q3WKV6,CFD
A0A8Q3WKW0,CFD
A0A8Q3WKW7,CFH
A0A8Q3WL24,NPTX1
A0A8Q3WL33,ADA2
A0A8Q3WL39,ADA2
A0A8Q3WL79,C8A
A0A8Q3WLE6,CFD
A0A8Q3WM02,C3
A0A8Q3WM36,ADA2
A0A8Q3WMB0,ADA2
A0A8S0LWY1,FBLN1
A0A8S0MAG0,FBLN1
A0A8V8TL19,MEGF6
A0A8V8TLP6,C4A
A0A8V8TM37,TCN2
A0A8V8TMU5,C5
A0A8V8TMU7,ADAMTS2
A0A8V8TNI1,PTN
A0A8V8TPN9,MASP2
A0A8V8TQS1,CFHR2
A0A8V8TQY3,MASP2
A0A8V8TQY5,MASP2
A0A994J439,ITIH3
A0A994J7C1,TNC
A0A9E8LN18,
A0A9H4AZX0,FBN2
A0A9L9PXH3,NUCB1
A0A9L9PXI5,WNT3
A0A9L9PXJ3,WNT3
A0A9L9PXU2,NUCB1
A0A9L9PXW3,NUCB1
A0A9L9PY85,FBLN5
A0AA34QVJ0,DEFB108C
A0AA75HZC2,SYT8
A0AAG2RNW0,RNASE9
A0AAG2TU05,
A0AAG2TVE0,
A0AAG2UUR8,APOB
A0AAG2UUZ6,COL3A1
A0AAG2UVC5,COL3A1
A0AAG2UW65,COL18A1 hCG_1647196
A0AAG2UXZ5,COL18A1 hCG_1647196
A0AAG2UXZ9,PNLIPRP2
A0AAQ5BGR9,COL3A1
A0AAQ5BGS2,COL3A1
A0AAQ5BH57,TNR
A0AAQ5BH92,TNR
A0AAQ5BHV3,TMPRSS4
A0AAQ5BHV4,TMPRSS4
A0AAQ5BHW7,COL4A2
A0AAQ5BHX0,COL4A1
A0AAQ5BHY3,COL4A2
A0AAQ5BI24,ENOX2
A0AAQ5BI25,ENOX2
A0ABB0MV08,HNRNPA2B1
A0ABB0MV37,BPI
A0ABB0MVL4,FUOM
A0AUK5,TMEM98
A0AVP6,UTS2
A0JLP2,SEMG1
A0JLP3,SEMG2
A0JLT8,AGGF1
A0N0Q3,CCL28 hCG_36937
A0N0R1,CCL3 hCG_1749202
A0PJG2,LPHN1
A0PK22,GDF6
A0PK23,GDF6
A0SEC1,
A1A515,FGF8
A1L1B5,BMP6
A1L306,TNR
A1Z2K1,
A2A2N0,CST8
A2A3C1,ADGRB2
A2A3C2,ADGRB2
A2A3C3,ADGRB2
A2A3C4,ADGRB2
A2A3C6,ADGRB2
A2ABG0,C2
A2IBA6,LIPH
A2IBA8,LIPH
A2KUC3,IGHV
A2MYD0,V1-17
A2MYD6,V1-2
A2N192,IGH@
A2NWD3,
A2NWW4,VH-3 family (VH26)D/J
A2NWW5,VH-3 family (VH26.)D/J
A2NWW7,VH-3 family (VH26)D/J
A2NWW9,VH-3 family (VH26)D/J
A2NX48,BPI'
A2RRP8,MATN4
A2VDJ4,GNPTG
A3KC71,okuribin
A3KFI5,NBL1
A3KMG0,MATN1
A3KPE2,APOC3 hCG_41334
A4D0R4,BCAP29 tcag7.984
A4D0W7,WNT16 hCG_33084 tcag7.91
A4D0W8,WNT16 hCG_33084 tcag7.91
A4D0Y0,LOC402588 tcag7.1303
A4D1B8,FGL2 hCG_39113 tcag7.1277
A4D1M2,CPA5 hCG_1640445 tcag7.361
A4D1M3,CPA4 hCG_18973 tcag7.359
A4D1W8,UCC1 EPDR1 hCG_16680 tcag7.449
A4FU96,BMP6
A4FU97,BMP6
A4IF52,GPHB5
A4QPE1,ENOX2
A5YAK2,APOC4
A5YAK7,NRG1
A6H8V1,SLIT1
A6NC62,RBAKDN
A6NCT7,COL16A1
A6NE02,BTBD17
A6NFB4,CSH1 hCG_1749481
A6NFZ4,FAM24A
A6NGW2,STRCP1 STRCP
A6NHN6,NPIPB15 NPIPL2
A6NIT4,CSH2
A6NJ69,IGIP C5orf53
A6NME1,
A6NNI4,CD9
A6NNL5,C15orf61
A6XGL1,
A6XGL2,INS
A6XMH1,
A6XMH3,
A6XMH4,
A6XMV8,
A6XND1,
A6XND5,
A6XND7,
A6XND9,
A6XNE2,
A6XNE3,
A7E2T1,
A7L3I8,ELN
A7MBN2,TNC
A7MBN3,COL4A5
A7Y9J9,MUC5AC
A8K008,
A8K029,AGGF1 hCG_37487
A8K0G1,WNT7B
A8K0R3,OGN hCG_31130
A8K147,
A8K2H4,
A8K2M3,WFDC2 hCG_38370
A8K2M4,
A8K2U6,
A8K335,
A8K3F7,IL11 hCG_37996
A8K3T7,
A8K3U3,
A8K451,
A8K477,
A8K486,
A8K491,
A8K4C2,
A8K5T0,
A8K673,
A8K683,
A8K686,
A8K694,
A8K6C2,GHB3 CSH1 hCG_1749481
A8K6K4,
A8K6Z6,
A8K734,
A8K7E0,
A8K7E4,
A8K7Q1,
A8K7T8,
A8K878,
A8K8G3,
A8K8Z4,
A8K9A9,
A8K9C1,
A8K9E4,
A8K9P0,
A8K9S2,
A8KA16,
A8KAJ3,
A8KAY2,FBN3
A8MTW9,
A8MUN3,
A8MXH5,COL4A6
A8MZH6,OOSP1
A8W4W5,WNT16
B0AZL7,
B0AZN1,
B0AZT2,LOX
B0FWH5,SHBG
B0FWH6,SHBG
B0FWH7,SHBG
B0FWZ3,NRG1
B0YIW2,APOC3
B0YJ28,IL18
B0YJC6,PROZ
B1A4G6,GH1 GHB5 hCG_1749481
B1A4G7,GH1 hCG_1749481
B1A4G9,GH1 hCG_1749481
B1A4H2,CSH1 hCG_1749481
B1A4H9,CSH2
B1AHL2,FBLN1
B1AJZ6,WNT4
B1AKF7,ENOX2
B1AKG0,CFHR1
B1AL00,BMP7
B1B0D4,ADAMTSL2
B2C8Z3,TGFB1
B2KX86,HMGA2/WIF1 fusion
B2MUX6,IGF2
B2R4E8,
B2R4J7,
B2R4Q0,
B2R4S5,
B2R5J8,
B2R5M3,
B2R5S1,
B2R6I6,
B2R6M6,
B2R701,
B2R731,
B2R7C8,
B2R7F2,
B2R7N9,
B2R7Z6,
